Gene,Target,Evidence,FileLayer
LOC_Os01g07120,LOC_Os10g34071,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g43290,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g60760,motif,merged
LOC_Os01g07120,LOC_Os01g16030,motif,merged
LOC_Os01g07120,LOC_Os07g03600,motif,merged
LOC_Os01g07120,LOC_Os02g35300,motif,merged
LOC_Os01g07120,LOC_Os06g17100,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g46740,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g42950,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g07520,motif,merged
LOC_Os01g07120,LOC_Os04g33470,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g39480,motif,merged
LOC_Os01g07120,LOC_Os08g09970,motif,merged
LOC_Os01g07120,LOC_Os12g41320,motif,merged
LOC_Os01g07120,LOC_Os05g05740,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g34419,motif,merged
LOC_Os01g07120,LOC_Os01g51620,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g28720,motif,merged
LOC_Os01g07120,LOC_Os10g05800,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os12g12360,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os10g34030,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g07730,motif,merged
LOC_Os01g07120,LOC_Os04g13260,motif,merged
LOC_Os01g07120,LOC_Os05g34140,motif,merged
LOC_Os01g07120,LOC_Os05g32270,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g11280,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os11g06930,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g15980,motif,merged
LOC_Os01g07120,LOC_Os05g22460,motif,merged
LOC_Os01g07120,LOC_Os06g03165,motif,merged
LOC_Os01g07120,LOC_Os04g53790,motif,merged
LOC_Os01g07120,LOC_Os01g28930,motif,merged
LOC_Os01g07120,LOC_Os02g28465,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g35530,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g07140,motif,merged
LOC_Os01g07120,LOC_Os04g35890,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os09g13180,motif,merged
LOC_Os01g07120,LOC_Os10g05710,motif,merged
LOC_Os01g07120,LOC_Os11g46250,motif,merged
LOC_Os01g07120,LOC_Os02g56530,motif,merged
LOC_Os01g07120,LOC_Os07g19470,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g32540,motif,merged
LOC_Os01g07120,LOC_Os02g19520,motif,merged
LOC_Os01g07120,LOC_Os06g03770,motif,merged
LOC_Os01g07120,LOC_Os01g21870,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g65610,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g13850,motif,merged
LOC_Os01g07120,LOC_Os04g24530,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g61100,motif,merged
LOC_Os01g07120,LOC_Os03g32330,motif,merged
LOC_Os01g07120,LOC_Os08g23700,motif,merged
LOC_Os01g07120,LOC_Os09g09580,motif,merged
LOC_Os01g07120,LOC_Os07g02470,motif,merged
LOC_Os01g07120,LOC_Os06g34080,motif,merged
LOC_Os01g07120,LOC_Os01g38730,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g04090,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os09g39594,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g56210,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g02790,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g62260,motif,merged
LOC_Os01g07120,LOC_Os01g12610,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os03g17530,motif,merged
LOC_Os01g07120,LOC_Os01g18270,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os05g10220,motif,merged
LOC_Os01g07120,LOC_Os06g38140,motif,merged
LOC_Os01g07120,LOC_Os01g34490,motif,merged
LOC_Os01g07120,LOC_Os09g19800,motif,merged
LOC_Os01g07120,LOC_Os09g16230,motif,merged
LOC_Os01g07120,LOC_Os07g10780,motif,merged
LOC_Os01g07120,LOC_Os10g30620,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g04770,motif,merged
LOC_Os01g07120,LOC_Os08g23754,motif,merged
LOC_Os01g07120,LOC_Os03g11130,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g01890,motif,merged
LOC_Os01g07120,LOC_Os03g44260,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os07g07094,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g46870,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g23050,motif,merged
LOC_Os01g07120,LOC_Os05g48410,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g41500,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g39330,motif,merged
LOC_Os01g07120,LOC_Os04g18360,motif,merged
LOC_Os01g07120,LOC_Os01g38640,motif,merged
LOC_Os01g07120,LOC_Os02g19430,motif,merged
LOC_Os01g07120,LOC_Os02g14180,motif,merged
LOC_Os01g07120,LOC_Os10g05450,motif,merged
LOC_Os01g07120,LOC_Os01g69250,motif,merged
LOC_Os01g07120,LOC_Os03g03730,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g44770,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os05g30950,motif,merged
LOC_Os01g07120,LOC_Os09g19640,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os07g27700,motif,merged
LOC_Os01g07120,LOC_Os06g28194,motif,merged
LOC_Os01g07120,LOC_Os03g30980,motif,merged
LOC_Os01g07120,LOC_Os03g52020,motif,merged
LOC_Os01g07120,LOC_Os10g01300,motif,merged
LOC_Os01g07120,LOC_Os01g68320,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g38020,motif,merged
LOC_Os01g07120,LOC_Os07g42560,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os01g64290,motif,merged
LOC_Os01g07120,LOC_Os09g20880,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g08710,motif,merged
LOC_Os01g07120,LOC_Os09g36970,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os04g43750,motif,merged
LOC_Os01g07120,LOC_Os02g03330,motif,merged
LOC_Os01g07120,LOC_Os10g17930,motif,merged
LOC_Os01g07120,LOC_Os07g46470,motif,merged
LOC_Os01g07120,LOC_Os09g28000,motif,merged
LOC_Os01g07120,LOC_Os05g03865,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g45350,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g38630,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g44124,motif,merged
LOC_Os01g07120,LOC_Os06g04560,motif,merged
LOC_Os01g07120,LOC_Os02g54440,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os03g08360,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g32380,motif,merged
LOC_Os01g07120,LOC_Os03g17230,motif,merged
LOC_Os01g07120,LOC_Os07g05800,motif,merged
LOC_Os01g07120,LOC_Os07g31200,motif,merged
LOC_Os01g07120,LOC_Os09g19830,motif,merged
LOC_Os01g07120,LOC_Os04g35760,motif,merged
LOC_Os01g07120,LOC_Os12g19110,motif,merged
LOC_Os01g07120,LOC_Os02g34330,motif,merged
LOC_Os01g07120,LOC_Os01g07120,motif,merged
LOC_Os01g07120,LOC_Os04g33470,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g43730,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os12g03270,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g36010,motif,merged
LOC_Os01g07120,LOC_Os04g44560,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g13960,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os10g34370,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g22780,motif,merged
LOC_Os01g07120,LOC_Os01g41970,motif,merged
LOC_Os01g07120,LOC_Os07g33540,motif,merged
LOC_Os01g07120,LOC_Os04g40250,motif,merged
LOC_Os01g07120,LOC_Os07g49260,motif,merged
LOC_Os01g07120,LOC_Os06g41750,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g32410,motif,merged
LOC_Os01g07120,LOC_Os11g37930,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g36370,motif,merged
LOC_Os01g07120,LOC_Os04g25990,motif,merged
LOC_Os01g07120,LOC_Os04g58055,motif,merged
LOC_Os01g07120,LOC_Os02g28465,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g14254,motif,merged
LOC_Os01g07120,LOC_Os10g02950,motif,merged
LOC_Os01g07120,LOC_Os03g55300,motif,merged
LOC_Os01g07120,LOC_Os12g41270,motif,merged
LOC_Os01g07120,LOC_Os07g29330,motif,merged
LOC_Os01g07120,LOC_Os12g21624,motif,merged
LOC_Os01g07120,LOC_Os02g44700,motif,merged
LOC_Os01g07120,LOC_Os04g35890,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g13470,motif,merged
LOC_Os01g07120,ChrUn.fgenesh.gene.27,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os08g40230,motif,merged
LOC_Os01g07120,LOC_Os02g49190,motif,merged
LOC_Os01g07120,LOC_Os09g12560,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g65610,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g47340,motif,merged
LOC_Os01g07120,LOC_Os04g24120,motif,merged
LOC_Os01g07120,LOC_Os07g42670,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os06g02160,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g26780,motif,merged
LOC_Os01g07120,LOC_Os11g47480,motif,merged
LOC_Os01g07120,LOC_Os02g36340,motif,merged
LOC_Os01g07120,LOC_Os11g10420,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g54150,motif,merged
LOC_Os01g07120,LOC_Os09g22500,motif,merged
LOC_Os01g07120,LOC_Os02g44750,motif,merged
LOC_Os01g07120,LOC_Os02g33120,motif,merged
LOC_Os01g07120,LOC_Os02g30820,motif,merged
LOC_Os01g07120,LOC_Os04g58340,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os11g32100,motif,merged
LOC_Os01g07120,LOC_Os09g02330,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os08g09680,motif,merged
LOC_Os01g07120,LOC_Os03g02090,motif,merged
LOC_Os01g07120,LOC_Os02g47130,motif,merged
LOC_Os01g07120,LOC_Os03g25450,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os08g06780,motif,merged
LOC_Os01g07120,LOC_Os01g49900,motif,merged
LOC_Os01g07120,LOC_Os09g13490,motif,merged
LOC_Os01g07120,LOC_Os02g47650,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g23720,motif,merged
LOC_Os01g07120,LOC_Os05g04180,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os07g01890,motif,merged
LOC_Os01g07120,LOC_Os10g38520,motif,merged
LOC_Os01g07120,LOC_Os11g29700,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g17870,motif,merged
LOC_Os01g07120,LOC_Os04g05600,motif,merged
LOC_Os01g07120,LOC_Os01g63210,motif,merged
LOC_Os01g07120,LOC_Os12g33080,motif,merged
LOC_Os01g07120,LOC_Os09g28560,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os11g23030,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g41800,motif,merged
LOC_Os01g07120,LOC_Os06g43870,motif,merged
LOC_Os01g07120,LOC_Os05g16570,motif,merged
LOC_Os01g07120,LOC_Os10g09684,motif,merged
LOC_Os01g07120,LOC_Os01g23180,motif,merged
LOC_Os01g07120,LOC_Os03g44260,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g27650,motif,merged
LOC_Os01g07120,LOC_Os04g11590,motif,merged
LOC_Os01g07120,LOC_Os07g07094,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g46870,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g24700,motif,merged
LOC_Os01g07120,LOC_Os09g39034,motif,merged
LOC_Os01g07120,LOC_Os01g17000,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g48930,motif,merged
LOC_Os01g07120,LOC_Os06g42730,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g21090,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g07420,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g34240,motif,merged
LOC_Os01g07120,ChrUn.fgenesh.gene.77,motif,merged
LOC_Os01g07120,LOC_Os06g08810,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g18000,motif,merged
LOC_Os01g07120,LOC_Os06g21080,motif,merged
LOC_Os01g07120,LOC_Os10g37580,motif,merged
LOC_Os01g07120,LOC_Os08g42430,motif,merged
LOC_Os01g07120,LOC_Os01g49330,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g48370,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os11g37490,motif,merged
LOC_Os01g07120,LOC_Os06g03610,motif,merged
LOC_Os01g07120,LOC_Os10g34290,motif,merged
LOC_Os01g07120,LOC_Os01g45770,motif,merged
LOC_Os01g07120,LOC_Os07g37156,motif,merged
LOC_Os01g07120,LOC_Os03g14710,motif,merged
LOC_Os01g07120,LOC_Os04g39000,motif,merged
LOC_Os01g07120,LOC_Os10g23980,motif,merged
LOC_Os01g07120,LOC_Os06g31880,motif,merged
LOC_Os01g07120,LOC_Os07g44650,motif,merged
LOC_Os01g07120,LOC_Os12g35620,motif,merged
LOC_Os01g07120,LOC_Os03g38750,motif,merged
LOC_Os01g07120,LOC_Os08g45050,motif,merged
LOC_Os01g07120,LOC_Os03g20140,motif,merged
LOC_Os01g07120,LOC_Os05g35630,motif,merged
LOC_Os01g07120,LOC_Os01g59130,motif,merged
LOC_Os01g07120,LOC_Os03g29950,motif,merged
LOC_Os01g07120,LOC_Os01g43450,motif,merged
LOC_Os01g07120,LOC_Os03g53510,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os10g34602,motif,merged
LOC_Os01g07120,LOC_Os02g37920,motif,merged
LOC_Os01g07120,LOC_Os02g05780,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g12800,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os10g20230,motif,merged
LOC_Os01g07120,LOC_Os11g04440,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os07g42400,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g36770,motif,merged
LOC_Os01g07120,LOC_Os12g26460,motif,merged
LOC_Os01g07120,LOC_Os11g25470,motif,merged
LOC_Os01g07120,LOC_Os10g15340,motif,merged
LOC_Os01g07120,LOC_Os10g31900,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g19000,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os02g42920,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g08000,motif,merged
LOC_Os01g07120,LOC_Os08g09990,motif,merged
LOC_Os01g07120,LOC_Os05g30440,motif,merged
LOC_Os01g07120,LOC_Os01g69060,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g13100,motif,merged
LOC_Os01g07120,LOC_Os08g13740,motif,merged
LOC_Os01g07120,LOC_Os11g06090,motif,merged
LOC_Os01g07120,LOC_Os04g32390,motif,merged
LOC_Os01g07120,LOC_Os11g03940,motif,merged
LOC_Os01g07120,LOC_Os01g16340,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os09g11020,motif,merged
LOC_Os01g07120,LOC_Os03g26260,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g19230,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os06g45930,motif,merged
LOC_Os01g07120,LOC_Os05g34660,motif,merged
LOC_Os01g07120,LOC_Os04g29790,motif,merged
LOC_Os01g07120,ChrUn.fgenesh.gene.27,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g19180,motif,merged
LOC_Os01g07120,LOC_Os12g07020,motif,merged
LOC_Os01g07120,LOC_Os02g06300,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g08820,motif,merged
LOC_Os01g07120,LOC_Os06g49070,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g08720,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g21870,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g24530,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g28460,motif,merged
LOC_Os01g07120,LOC_Os08g39810,motif,merged
LOC_Os01g07120,LOC_Os07g43604,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g05360,motif,merged
LOC_Os01g07120,LOC_Os08g27990,motif,merged
LOC_Os01g07120,LOC_Os02g35260,motif,merged
LOC_Os01g07120,LOC_Os08g10570,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os11g37480,motif,merged
LOC_Os01g07120,LOC_Os09g15700,motif,merged
LOC_Os01g07120,LOC_Os11g37759,motif,merged
LOC_Os01g07120,LOC_Os03g33230,motif,merged
LOC_Os01g07120,LOC_Os03g39170,motif,merged
LOC_Os01g07120,LOC_Os02g31140,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os02g13580,motif,merged
LOC_Os01g07120,LOC_Os05g02110,motif,merged
LOC_Os01g07120,LOC_Os07g39910,motif,merged
LOC_Os01g07120,LOC_Os07g25380,motif,merged
LOC_Os01g07120,LOC_Os01g18250,motif,merged
LOC_Os01g07120,LOC_Os09g32300,motif,merged
LOC_Os01g07120,LOC_Os07g27110,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g21020,motif,merged
LOC_Os01g07120,LOC_Os08g27100,motif,merged
LOC_Os01g07120,LOC_Os01g68160,motif,merged
LOC_Os01g07120,LOC_Os09g39220,motif,merged
LOC_Os01g07120,LOC_Os11g34960,motif,merged
LOC_Os01g07120,LOC_Os01g12470,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g13310,motif,merged
LOC_Os01g07120,LOC_Os01g52250,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g02540,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os05g45400,motif,merged
LOC_Os01g07120,LOC_Os11g07940,motif,merged
LOC_Os01g07120,LOC_Os11g29700,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g25314,motif,merged
LOC_Os01g07120,LOC_Os01g59050,motif,merged
LOC_Os01g07120,LOC_Os07g36200,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g15000,motif,merged
LOC_Os01g07120,LOC_Os11g23030,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g08000,motif,merged
LOC_Os01g07120,LOC_Os12g08750,motif,merged
LOC_Os01g07120,LOC_Os06g47530,motif,merged
LOC_Os01g07120,LOC_Os08g03579,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os11g44530,motif,merged
LOC_Os01g07120,LOC_Os10g07554,motif,merged
LOC_Os01g07120,LOC_Os01g09280,motif,merged
LOC_Os01g07120,LOC_Os04g05430,motif,merged
LOC_Os01g07120,LOC_Os05g22630,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g36800,motif,merged
LOC_Os01g07120,LOC_Os05g05970,motif,merged
LOC_Os01g07120,LOC_Os06g36430,motif,merged
LOC_Os01g07120,LOC_Os06g06720,motif,merged
LOC_Os01g07120,LOC_Os01g49330,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g59060,motif,merged
LOC_Os01g07120,LOC_Os05g26120,motif,merged
LOC_Os01g07120,LOC_Os03g50220,motif,merged
LOC_Os01g07120,LOC_Os02g25560,motif,merged
LOC_Os01g07120,LOC_Os08g26860,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os07g35500,motif,merged
LOC_Os01g07120,LOC_Os01g72090,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os06g01980,motif,merged
LOC_Os01g07120,LOC_Os02g09650,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os03g24690,motif,merged
LOC_Os01g07120,LOC_Os09g02370,motif,merged
LOC_Os01g07120,LOC_Os02g55770,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os01g10000,motif,merged
LOC_Os01g07120,LOC_Os09g38500,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g17870,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os09g09030,motif,merged
LOC_Os01g07120,LOC_Os11g47442,motif,merged
LOC_Os01g07120,LOC_Os02g38110,motif,merged
LOC_Os01g07120,LOC_Os11g28340,motif,merged
LOC_Os01g07120,LOC_Os06g42900,motif,merged
LOC_Os01g07120,LOC_Os11g10060,motif,merged
LOC_Os01g07120,LOC_Os12g22650,motif,merged
LOC_Os01g07120,LOC_Os05g00990,motif,merged
LOC_Os01g07120,LOC_Os11g05350,motif,merged
LOC_Os01g07120,LOC_Os09g26390,motif,merged
LOC_Os01g07120,LOC_Os12g06640,motif,merged
LOC_Os01g07120,LOC_Os11g19170,motif,merged
LOC_Os01g07120,LOC_Os11g16290,motif,merged
LOC_Os01g07120,LOC_Os04g42010,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g24050,motif,merged
LOC_Os01g07120,LOC_Os12g03500,motif,merged
LOC_Os01g07120,LOC_Os01g14110,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os11g22230,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os07g42400,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g17130,motif,merged
LOC_Os01g07120,LOC_Os03g02390,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g08850,motif,merged
LOC_Os01g07120,LOC_Os01g44180,motif,merged
LOC_Os01g07120,LOC_Os11g39568,motif,merged
LOC_Os01g07120,LOC_Os06g23030,motif,merged
LOC_Os01g07120,LOC_Os05g35920,motif,merged
LOC_Os01g07120,LOC_Os06g05190,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os02g21925,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g07740,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g30700,motif,merged
LOC_Os01g07120,LOC_Os04g24600,motif,merged
LOC_Os01g07120,LOC_Os07g32940,motif,merged
LOC_Os01g07120,LOC_Os02g27100,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g66360,motif,merged
LOC_Os01g07120,LOC_Os03g57870,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os01g55020,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g35470,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g20430,motif,merged
LOC_Os01g07120,LOC_Os10g34370,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g12600,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g36735,motif,merged
LOC_Os01g07120,LOC_Os04g44470,motif,merged
LOC_Os01g07120,LOC_Os04g44590,motif,merged
LOC_Os01g07120,LOC_Os01g69060,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os08g42910,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os04g52340,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os11g44440,motif,merged
LOC_Os01g07120,LOC_Os02g04400,motif,merged
LOC_Os01g07120,LOC_Os05g41930,motif,merged
LOC_Os01g07120,LOC_Os09g07640,motif,merged
LOC_Os01g07120,LOC_Os02g56200,motif,merged
LOC_Os01g07120,LOC_Os03g26260,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g18250,motif,merged
LOC_Os01g07120,LOC_Os02g19540,motif,merged
LOC_Os01g07120,LOC_Os02g06300,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g35050,motif,merged
LOC_Os01g07120,LOC_Os05g46550,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os01g66560,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g49070,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os04g21570,motif,merged
LOC_Os01g07120,LOC_Os03g30890,motif,merged
LOC_Os01g07120,LOC_Os08g33250,motif,merged
LOC_Os01g07120,LOC_Os11g39030,motif,merged
LOC_Os01g07120,LOC_Os05g45910,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os05g13830,motif,merged
LOC_Os01g07120,LOC_Os11g09700,motif,merged
LOC_Os01g07120,LOC_Os08g18140,motif,merged
LOC_Os01g07120,LOC_Os08g06070,"FunTFBS, motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g32130,motif,merged
LOC_Os01g07120,LOC_Os04g35250,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os12g17680,motif,merged
LOC_Os01g07120,LOC_Os12g35390,"FunTFBS, motif",merged
LOC_Os01g07120,LOC_Os03g38650,motif,merged
LOC_Os01g07120,LOC_Os02g34570,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os03g14950,motif,merged
LOC_Os01g07120,LOC_Os03g25450,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os01g12470,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g02920,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os09g30290,motif,merged
LOC_Os01g07120,LOC_Os01g14810,motif,merged
LOC_Os01g07120,LOC_Os01g59090,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g49660,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g05980,motif,merged
LOC_Os01g07120,LOC_Os02g11800,motif,merged
LOC_Os01g07120,LOC_Os12g25210,motif,merged
LOC_Os01g07120,LOC_Os01g21650,motif,merged
LOC_Os01g07120,LOC_Os05g51920,motif,merged
LOC_Os01g07120,LOC_Os04g54380,motif,merged
LOC_Os01g07120,LOC_Os02g45600,FunTFBS,FunTFBS
LOC_Os01g07120,LOC_Os08g07050,motif,merged
LOC_Os01g07120,LOC_Os02g51830,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os02g08170,motif,merged
LOC_Os01g07120,LOC_Os02g49260,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os06g03980,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os12g41890,motif,merged
LOC_Os01g07120,LOC_Os04g46870,motif,merged
LOC_Os01g07120,LOC_Os05g02890,motif,merged
LOC_Os01g07120,LOC_Os01g36220,motif,merged
LOC_Os01g07120,LOC_Os10g07420,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os10g06310,motif,merged
LOC_Os01g07120,LOC_Os01g21680,motif,merged
LOC_Os01g07120,LOC_Os12g16730,motif,merged
LOC_Os01g07120,LOC_Os07g43440,motif,merged
LOC_Os01g07120,LOC_Os10g32990,motif,merged
LOC_Os01g07120,LOC_Os03g05520,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os07g31650,motif,merged
LOC_Os01g07120,LOC_Os09g20210,motif_CE,motif_CE
LOC_Os01g07120,LOC_Os09g38500,"motif, motif_CE",merged
LOC_Os01g07120,LOC_Os02g01280,motif,merged
LOC_Os01g07120,LOC_Os11g17870,motif,merged
LOC_Os01g07120,LOC_Os02g01275,motif,merged
LOC_Os01g07120,LOC_Os03g63660,motif,merged
LOC_Os01g07120,LOC_Os12g13174,motif,merged
LOC_Os01g07120,LOC_Os03g15010,motif_CE,motif_CE
